objectID,isHighlight,accessionNumber,isPublicDomain,primaryImage,primaryImageSmall,additionalImages/0,additionalImages/1,additionalImages/2,constituents/0,department,objectName,title,culture,period,dynasty,reign,portfolio,artistRole,artistPrefix,artistDisplayName,artistDisplayBio,artistSuffix,artistAlphaSort,artistNationality,artistBeginDate,artistEndDate,objectDate,objectBeginDate,objectEndDate,medium,dimensions,creditLine,geographyType,city,state,county,country,region,subregion,locale,locus,excavation,river,classification,rightsAndReproduction,linkResource,metadataDate,repository,objectURL,tags/0,constituents/0/role,constituents/0/name,tags/1,tags/2,tags/3,tags/4,additionalImages/3,additionalImages/4,additionalImages/5,additionalImages/6,constituents/1/role,constituents/1/name,constituents/2/role,constituents/2/name,constituents/3/role,constituents/3/name,tags/5,additionalImages/7,additionalImages/8,additionalImages/9,additionalImages/10,additionalImages/11,additionalImages/12,additionalImages/13,additionalImages/14,additionalImages/15,additionalImages/16,tags/6,tags/7,tags/8,tags/9,tags/10,additionalImages/17,additionalImages/18,additionalImages/19,additionalImages/20,additionalImages/21,additionalImages/22,additionalImages/23,additionalImages/24,additionalImages/25,additionalImages/26,additionalImages/27,additionalImages/28,additionalImages/29,additionalImages/30,additionalImages/31,additionalImages/32,additionalImages/33,additionalImages/34,additionalImages/35,additionalImages/36,tags/11,tags/12,additionalImages/37,additionalImages/38,additionalImages/39,additionalImages/40,additionalImages/41,additionalImages/42,additionalImages/43,constituents/4/role,constituents/4/name,tags/13,tags/14,tags/15,additionalImages/44,additionalImages/45,additionalImages/46,additionalImages/47,additionalImages/48,additionalImages/49,additionalImages/50,additionalImages/51,additionalImages/52,additionalImages/53,additionalImages/54,additionalImages/55,constituents/5/role,constituents/5/name,constituents/6/role,constituents/6/name,constituents/7/role,constituents/7/name,constituents/8/role,constituents/8/name,constituents/9/role,constituents/9/name,constituents/10/role,constituents/10/name,additionalImages/56,additionalImages/57,additionalImages/58,additionalImages/59,additionalImages/60,additionalImages/61,additionalImages/62,additionalImages/63,additionalImages/64,additionalImages/65,additionalImages/66,additionalImages/67,additionalImages/68,tags/16,tags/17
252965,false,28.57.13,true,https://images.metmuseum.org/CRDImages/gr/original/DP252107.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP252107.jpg,https://images.metmuseum.org/CRDImages/gr/original/77320.jpg,https://images.metmuseum.org/CRDImages/gr/original/DP139913.jpg,,,Greek and Roman Art,Handle of a cauldron,Bronze handle with dogs flanking a reclining youth,Etruscan,Late Classical,,,,,,,,,,,,,4th century B.C.,-399,-300,Bronze,H.: 7 x 9 9/16 in. (17.8 x 24.3 cm),"Fletcher Fund, 1928",,,,,,,,,,,,Bronzes,,,2019-05-14T03:00:46.757Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/252965,Sleeping,,,Human Figures,Palmettes,Dogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324579,false,57.13.1,true,https://images.metmuseum.org/CRDImages/an/original/DP370180.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP370180.jpg,,,,,Ancient Near Eastern Art,Standard top,Top of standard with male figure and flanking ibexes attacked by dogs,Elamite,Middle Elamite,,,,,,,,,,,,,ca. 1500–1100 B.C.,-1500,-1100,Bronze,11 3/4 x 4 3/4in. (29.8 x 12.1cm),"Harris Brisbane Dick Fund, 1957",,,,,,Southwestern Iran,,,,,,Metalwork-Sculpture,,,2019-07-21T03:00:42.11Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/324579,Ibex,,,Men,Dogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324580,false,57.13.2,true,https://images.metmuseum.org/CRDImages/an/original/HB57_13_2.jpg,https://images.metmuseum.org/CRDImages/an/web-large/HB57_13_2.jpg,,,,,Ancient Near Eastern Art,Standard top,Top of standard with male figure and flanking ibexes attacked by dogs,Elamite,Middle Elamite,,,,,,,,,,,,,ca. 1500–1100 B.C.,-1500,-1100,Bronze,11 3/4 x 4 1/2 in. (29.8 x 11.4 cm),"Harris Brisbane Dick Fund, 1957",,,,,,Southwestern Iran,,,,,,Metalwork-Sculpture,,,2019-07-21T03:00:42.11Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/324580,Ibex,,,Men,Dogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52618,false,1975.268.178,true,https://images.metmuseum.org/CRDImages/as/original/DP281405.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP281405.jpg,https://images.metmuseum.org/CRDImages/as/original/DT278712.jpg,https://images.metmuseum.org/CRDImages/as/original/DP281400.jpg,,,Asian Art,Inrō,Inrō with Portuguese Figures,Japan,Edo period (1615–1868),,,,,,,,,,,,,late 18th–early 19th century,1767,1833,"Four cases; lacquered wood with gold hiramaki-e and cut-out gold foil application on black ground
Netsuke: dog; ivory
Ojime: antler bead",H. 3 3/4 in. (9.5 cm); W. 2 1/8 in. (5.4 cm); D. 1 1/8 in. (2.9 cm),"The Harry G. C. Packard Collection of Asian Art, Gift of Harry G. C. Packard, and Purchase, Fletcher, Rogers, Harris Brisbane Dick, and Louis V. Bell Funds, Joseph Pulitzer Bequest, and The Annenberg Fund Inc. Gift, 1975",,,,,,,,,,,,Inrō,,,2019-03-12T03:00:48.307Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/52618,Dogs,,,Men,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459445,false,1975.1.251,true,https://images.metmuseum.org/CRDImages/rl/original/DP-17358-006.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP-17358-006.jpg,https://images.metmuseum.org/CRDImages/rl/original/sf-rlc-1975-1-251.JPG,,,,Robert Lehman Collection,Drawing,Hunting Scene and Lions Attacking Animals,Italian,,,,,Artist,,The Veneto,1570–1599,,"Veneto, The",,1570,1599,late 16th century,1571,1600,"Pen and brown ink, touches of brush and brown wash, on brownish paper; retouched (by a later hand) in pen and brown ink in one lion's tail and leg, in the bull's face and tail, and in the dog's faces.",8 3/4 x 6 1/4 in.  (22.2 x 15.9 cm),"Robert Lehman Collection, 1975",,,,,,,,,,,,Drawings,,,2019-05-14T03:00:46.757Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/459445,Men,Artist,The Veneto,Dogs,Hunting,Lions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48789,false,13.220.77a–c,true,https://images.metmuseum.org/CRDImages/as/original/13_220_77a_O1.jpg,https://images.metmuseum.org/CRDImages/as/web-large/13_220_77a_O1.jpg,https://images.metmuseum.org/CRDImages/as/original/21043.jpg,https://images.metmuseum.org/CRDImages/as/original/21042.jpg,https://images.metmuseum.org/CRDImages/as/original/22650.jpg,,Asian Art,Figures,Figures of Grotesque Animals and a Dog,China,Tang dynasty (618–907),,,,,,,,,,,,,,618,907,Unglazed pottery,"a: 12 7/8 × 5 × 6 1/4 in. (32.7 × 12.7 × 15.9 cm)
b: 11 × 4 3/4 × 6 1/4 in. (27.9 × 12.1 × 15.9 cm)
c (dog): 4 1/2 in. × 2 in. × 3 in. (11.4 × 5.1 × 7.6 cm)","John Stewart Kennedy Fund, 1913",,,,,,,,,,,,Tomb Pottery,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/48789,Animals,,,Dogs,,,,https://images.metmuseum.org/CRDImages/as/original/13_220_77a_O2.jpg,https://images.metmuseum.org/CRDImages/as/original/13_220_77a_O3.jpg,https://images.metmuseum.org/CRDImages/as/original/13_220_77b_O1.jpg,https://images.metmuseum.org/CRDImages/as/original/13_220_77b_O2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243612,false,74.51.4200,true,https://images.metmuseum.org/CRDImages/gr/original/GR290_74.51.4200.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/GR290_74.51.4200.jpg,,,,,Greek and Roman Art,Scaraboid,Chalcedony scaraboid,Greek,Archaic,,,,,,,,,,,,,ca. 500 B.C.,-599,-500,Chalcedony,1/8 × 1/2 × 11/16 in. (0.3 × 1.3 × 1.7 cm),"The Cesnola Collection, Purchased by subscription, 1874–76",,,,,,,,,,,,Gems,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/243612,Boys,,,Dogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254190,false,41.162.23,true,https://images.metmuseum.org/CRDImages/gr/original/DP119381.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP119381.jpg,,,,,Greek and Roman Art,Skyphos,Terracotta skyphos (deep drinking cup),"Greek, Attic",Archaic,,,,,,,,,,,,,ca. 500 B.C.,-500,-500,Terracotta,H. 4 in. (10.2 cm); diameter  5 7/16 in. (13.8 cm); width with handles  7 15/16 in. (20.1 cm),"Rogers Fund, 1941",,,,,,,,,,,,Vases,,,2019-06-26T04:44:12.217Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/254190,Dogs,,,Trees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255346,false,1972.11.3,true,https://images.metmuseum.org/CRDImages/gr/original/DP1628.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP1628.jpg,,,,,Greek and Roman Art,Guttus,Terracotta guttus (flask with handle and vertical spout) with a depiction of a dog,"Greek, South Italian, Apulian",Late Classical,,,,,,,,,,,,,4th century B.C.,-399,-300,Terracotta,"H. 17.48 cm.
Diameter 10.14 cm.
W. 11.97 cm.","Rogers Fund, 1972",,,,,,,,,,,,Vases,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/255346,Dogs,,,Bottles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254619,false,49.43.1,true,https://images.metmuseum.org/CRDImages/gr/original/DP142914.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP142914.jpg,https://images.metmuseum.org/CRDImages/gr/original/DP142915.jpg,https://images.metmuseum.org/CRDImages/gr/original/DP142914_DP142915.jpg,,,Greek and Roman Art,Seal,Banded agate cylinder seal,"Greek, Ionian",Classical,,,,,,,,,,,,,ca. 450–400 B.C.,-450,-400,"Agate, banded",L. 2.5 cm,"Gift of Joseph Brummer, 1949",,,,,,,,,,,,Gems,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/254619,Men,,,Boars,Dogs,Seals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254940,false,57.12.2,true,https://images.metmuseum.org/CRDImages/gr/original/DP132669.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP132669.jpg,,,,,Greek and Roman Art,"Skyphos, one-handled",Terracotta one-handled skyphos (deep drinking cup),"Greek, possibly Boeotian",Geometric,,,,,,,,,,,,,late 8th century–early 7th century B.C.,-725,-675,Terracotta,2 1/2 x 4 3/4in. (6.4 x 12.1cm); diameter  3 13/16in. (9.7cm),"Gift of Ernest Brummer, 1957",,,,,,,,,,,,Vases,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/254940,Dogs,,,Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334355,false,1980.21.17,true,https://images.metmuseum.org/CRDImages/dp/original/DP808392.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP808392.jpg,https://images.metmuseum.org/CRDImages/dp/original/1980.21.17.jpg,,,,Drawings and Prints,Drawing,Two Dogs,,,,,,Artist,,Henri de Toulouse-Lautrec,"French, Albi 1864–1901 Saint-André-du-Bois",,"Toulouse-Lautrec, Henri de",French,1864,1901,n.d.,1875,1901,Pen and brown ink,2 15/16 x 8 1/4 in.  (7.5 x 21 cm),"Bequest of Gregoire Tarnopol, 1979, and Gift of Alexander Tarnopol, 1980",Made in,,,,France,,,,,,,Drawings,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/334355,Dogs,Artist,Henri de Toulouse-Lautrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336689,false,56.235.77,true,https://images.metmuseum.org/CRDImages/dp/original/DP800411.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP800411.jpg,,,,,Drawings and Prints,Drawing,Two Dogs,,,,,,Artist,,"Anonymous, Spanish, School of Seville, 17th century",,,"Anonymous, Spanish, School of Seville, 17th century",Spanish,1600,1700,17th century,1600,1699,Pen and brown ink with brush and brown wash over black chalk underdrawing.  On off-white paper,6-1/8 x 7-3/16 in.  (15.6 x 18.3 cm),"Gift of Mr. and Mrs. William B. Jaffe, 1956",,,,,,,,,,,,Drawings,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/336689,Dogs,Artist,"Anonymous, Spanish, School of Seville, 17th century",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378010,false,14.1.20,true,https://images.metmuseum.org/CRDImages/dp/original/MM10436.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/MM10436.jpg,,,,,Drawings and Prints,Print,Dancing Dogs,,,,,,Engraver,,Thomas Gaugain,"British, London 1756–ca. 1810 London",,"Gaugain, Thomas",British,1756,1810,1790,1790,1790,"Stipple engraving, printed in color","image: 20 9/16 x 16 in. (52.2 x 40.6 cm)
sheet (trimmed to plate): 20 11/16 x 16 3/8 in. (52.6 x 41.6 cm)","Bequest of Frederick Townsend Martin, 1914",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/378010,Boys,Engraver,Thomas Gaugain,Infants,Men,Women,Dancing,,,,,Artist,After George Morland,Publisher,Thomas Gaugain,Printer,Peter Gaugain,Dogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339409,false,37.165.53,true,https://images.metmuseum.org/CRDImages/dp/original/DP812108.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP812108.jpg,https://images.metmuseum.org/CRDImages/dp/original/DT201328.jpg,https://images.metmuseum.org/CRDImages/dp/original/37.165.53.jpg,,,Drawings and Prints,Drawing,Three Dogs,,,,,,Artist,,Giovanni Domenico Tiepolo,"Italian, Venice 1727–1804 Venice",,"Tiepolo, Giovanni Domenico",Italian,1727,1804,1727–1804,1727,1804,"Black chalk, highlighted with white chalk, on blue paper",13 1/8 x 9 3/16in. (33.3 x 23.3cm),"Rogers Fund, 1937",,,,,,,,,,,,Drawings,,,2019-05-22T04:46:53.63Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/339409,Dogs,Artist,Giovanni Domenico Tiepolo,,,,,,,,,Artist,After Paolo Veronese (Paolo Caliari),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243638,false,74.51.4226,true,https://images.metmuseum.org/CRDImages/gr/original/DP142794.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP142794.jpg,https://images.metmuseum.org/CRDImages/gr/original/DP142795.jpg,https://images.metmuseum.org/CRDImages/gr/original/DP142794_DP142795.jpg,,,Greek and Roman Art,Ring,Obsidian seal set in a gold ring,Greek,Classical,,,,,,,,,,,,,ca. 450–400 B.C.,-450,-400,"Jasper, gold, bronze",Length: 11/16 in. (1.7 cm),"The Cesnola Collection, Purchased by subscription, 1874–76",,,,,,,,,,,,Gems,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/243638,Rings,,,Dogs,Seals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436063,false,32.100.20,true,https://images.metmuseum.org/CRDImages/ep/original/DP146442.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP146442.jpg,,,,,European Paintings,Painting,Equestrian Portrait of Cornelis (1639–1680) and Michiel Pompe van Meerdervoort (1638–1653) with Their Tutor and Coachman,,,,,,Artist,,Aelbert Cuyp,"Dutch, Dordrecht 1620–1691 Dordrecht",,"Cuyp, Aelbert",Dutch,1620,1691,ca. 1652–53,1652,1653,Oil on canvas,43 1/4 × 61 1/2 in. (109.9 × 156.2 cm),"The Friedsam Collection, Bequest of Michael Friedsam, 1931",,,,,,,,,,,,Paintings,,,2019-07-13T03:00:36.63Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/436063,Hunting,Artist,Aelbert Cuyp,Children,Men,Portraits,Horse Riding,,,,,,,,,,,Dogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251205,false,22.139.27,true,https://images.metmuseum.org/CRDImages/gr/original/DP114984.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP114984.jpg,https://images.metmuseum.org/CRDImages/gr/original/DP114985.jpg,https://images.metmuseum.org/CRDImages/gr/original/DP137564.jpg,,,Greek and Roman Art,Alabastron,Terracotta alabastron (perfume vase),"Greek, Attic",Archaic,,,,,Related to the,Group of the Paidikos Alabastra,,,Group of the Paidikos Alabastra,,,,ca. 510–500 B.C.,-510,-500,Terracotta,H. 7 1/8 in. (18.1 cm),"Rogers Fund, 1922",,,,,,,,,,,,Vases,,,2019-03-21T03:00:46.84Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/251205,Hunting,,Related to the Group of the Paidikos Alabastra,Panthers,Archery,Dogs,Vases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545856,false,65.46.5,true,https://images.metmuseum.org/CRDImages/eg/original/65-46-5.jpg,https://images.metmuseum.org/CRDImages/eg/web-large/65-46-5.jpg,,,,,Egyptian Art,"Amulet, Dog (?)",Dog (?) amulet,,Old Kingdom–First Intermediate Period,Dynasty 8–11,,,,,,,,,,,,ca. 2110–2030 B.C.,-2110,-2110,Ivory,,"Rogers Fund, 1965",From,,,,Egypt,,,,,,,,,,2019-03-22T04:45:06.803Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/545856,Dogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437039,false,1976.100.9,true,https://images.metmuseum.org/CRDImages/ep/original/ep1976.100.9.R.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/ep1976.100.9.R.jpg,,,,,European Paintings,Painting,Classical Landscape with Figures,,,,,,Artist,,Henri Mauperché,"French, Paris (?) ca. 1602–1686 Paris",,"Mauperché, Henri",French,1602,1686,,1622,1686,Oil on canvas,27 7/8 x 44 1/4 in. (70.8 x 112.4 cm),"Bequest of Harry G. Sperling, 1971",,,,,,,,,,,,Paintings,,,2019-06-04T15:29:22.52Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/437039,Human Figures,Artist,Henri Mauperché,Dogs,Landscapes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437146,false,29.100.104,true,https://images.metmuseum.org/CRDImages/ep/original/ep29.100.104.bw.R.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/ep29.100.104.bw.R.jpg,,,,,European Paintings,Painting,Portrait of a Woman,,,,,,Artist,,Francesco Montemezzano,"Italian, Venetian, ca. 1540–after 1602",,"Montemezzano, Francesco",Italian,1540,1602,,1560,1602,Oil on canvas,"46 3/4 x 39 in. (118.7 x 99.1 cm), including added strip of 5 1/2 in. (14 cm) at top","H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Paintings,,,2019-05-23T10:39:17.207Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/437146,Portraits,Artist,Francesco Montemezzano,Women,Dogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59179,false,81.1.89,true,https://images.metmuseum.org/CRDImages/as/original/81_1_89_O1_sf.jpg,https://images.metmuseum.org/CRDImages/as/web-large/81_1_89_O1_sf.jpg,https://images.metmuseum.org/CRDImages/as/original/81_1_89_O2_sf.jpg,https://images.metmuseum.org/CRDImages/as/original/81_1_89_Bm_sf.jpg,,,Asian Art,Netsuke,Netsuke of Dogs,Japan,,,,,,,,,,,,,,19th century,1800,1899,Ivory,H. 1 1/16 in. (2.7 cm); W. 1 3/8 in. (3.5 cm); D. 3/4 in. (1.9 cm),"Bequest of Stephen Whitney Phoenix, 1881",,,,,,,,,,,,Netsuke,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/59179,Netsuke,,,Dogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60286,false,10.211.1093,true,https://images.metmuseum.org/CRDImages/as/original/10_211_1093_O1_sf.jpg,https://images.metmuseum.org/CRDImages/as/web-large/10_211_1093_O1_sf.jpg,https://images.metmuseum.org/CRDImages/as/original/10_211_1093_O2_sf.jpg,https://images.metmuseum.org/CRDImages/as/original/10_211_1093_O3_sf.jpg,https://images.metmuseum.org/CRDImages/as/original/10_211_1093_Bm_sf.jpg,,Asian Art,Netsuke,Netsuke of Dogs,Japan,,,,,,,,,,,,,,late 18th century,1767,1799,Ivory,H. 1 5/8 in. (4.1 cm); W. 1 3/4 in. (4.4 cm); D. 1 in. (2.5 cm),"Gift of Mrs. Russell Sage, 1910",,,,,,,,,,,,Netsuke,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/60286,Dogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251877,false,25.78.97,true,https://images.metmuseum.org/CRDImages/gr/original/DP141810.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP141810.jpg,https://images.metmuseum.org/CRDImages/gr/original/DP141811.jpg,https://images.metmuseum.org/CRDImages/gr/original/DP141810_DP141811.jpg,,,Greek and Roman Art,Intaglio,Red jasper ring stone,Roman,Late Republican or Imperial,,,,,,,,,,,,,ca. 1st century B.C.–3rd century A.D.,-99,299,Jasper,Length: 13/16 in. (2.1 cm),"Fletcher Fund, 1925",,,,,,,,,,,,Gems,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/251877,Helmets,,,Pegasus,Dogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206105,false,"1974.356.589, .590",true,https://images.metmuseum.org/CRDImages/es/original/SFES0280D.jpg,https://images.metmuseum.org/CRDImages/es/web-large/SFES0280D.jpg,https://images.metmuseum.org/CRDImages/es/original/SFES0279D.jpg,https://images.metmuseum.org/CRDImages/es/original/SFES0283D.jpg,https://images.metmuseum.org/CRDImages/es/original/SFES0285D.jpg,,European Sculpture and Decorative Arts,Figures,Pair of dogs,,,,,,Factory,possibly,Mennecy,,,Mennecy,,,,possibly 18th century,1700,1799,Soft-paste porcelain,Height (.589): 4 11/16 in. (11.9 cm); Height (.590): 5 3/16 in. (13.2 cm),"The Lesley and Emma Sheafer Collection, Bequest of Emma A. Sheafer, 1973",,,,,,,,,,,,Ceramics-Porcelain,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/206105,Dogs,Factory,possibly Mennecy,Flowers,,,,https://images.metmuseum.org/CRDImages/es/original/SFES0289D.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335830,false,47.100.1194,true,https://images.metmuseum.org/CRDImages/dp/original/DP803440.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP803440.jpg,https://images.metmuseum.org/CRDImages/dp/original/47.100.1194.jpg,,,,Drawings and Prints,Drawing,Diana with Two Dogs,,,,,,Artist,,"Anonymous, German, 17th century",,,"Anonymous, German, 17th century",German,1600,1700,,1580,1636,Pen and dark gray ink with brush and gray wash,Overall: 6 5/16 x 5 1/4in. (16 x 13.3cm),"Harris Brisbane Dick Fund, 1947",,,,,,,,,,,,Drawings,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/335830,Bow and Arrow,Artist,"Anonymous, German, 17th century",Diana,Dogs,,,,,,,Former Attribution,Formerly attributed to Georges Lallemand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
